datetime,funding_rate
2021-08-13 08:00:00.000,0.0001
2021-08-13 16:00:00.002,0.00013336
2021-08-14 00:00:00.006,0.00023581
2021-08-14 08:00:00.000,0.00035278
2021-08-14 16:00:00.000,0.00020489
2021-08-15 00:00:00.003,0.00053392
2021-08-15 08:00:00.000,0.00063028
2021-08-15 16:00:00.007,0.0001618
2021-08-16 00:00:00.012,0.00061129
2021-08-16 08:00:00.003,0.00081122
2021-08-16 16:00:00.010,0.0007459
2021-08-17 00:00:00.018,0.00045722
2021-08-17 08:00:00.015,0.00030527
2021-08-17 16:00:00.006,0.00039402
2021-08-18 00:00:00.000,0.0001
2021-08-18 08:00:00.000,0.0001
2021-08-18 16:00:00.011,0.0001
2021-08-19 00:00:00.000,0.0001
2021-08-19 08:00:00.014,0.0001
2021-08-19 16:00:00.000,0.0001
2021-08-20 00:00:00.000,0.0001
2021-08-20 08:00:00.001,0.00066331
2021-08-20 16:00:00.001,0.00049212
2021-08-21 00:00:00.005,0.0001
2021-08-21 08:00:00.001,0.0005748
2021-08-21 16:00:00.000,0.00063488
2021-08-22 00:00:00.005,0.0002416
2021-08-22 08:00:00.007,0.0004937
2021-08-22 16:00:00.002,0.00055348
2021-08-23 00:00:00.003,0.00045975
2021-08-23 08:00:00.005,0.00094897
2021-08-23 16:00:00.002,0.00073351
2021-08-24 00:00:00.006,0.00087142
2021-08-24 08:00:00.004,0.0006298
2021-08-24 16:00:00.000,0.00061747
2021-08-25 00:00:00.015,0.0001
2021-08-25 08:00:00.000,0.00010229
2021-08-25 16:00:00.000,0.0001
2021-08-26 00:00:00.001,0.00023367
2021-08-26 08:00:00.016,0.00029394
2021-08-26 16:00:00.004,0.00019756
2021-08-27 00:00:00.013,0.0001
2021-08-27 08:00:00.001,0.0001
2021-08-27 16:00:00.004,0.0001
2021-08-28 00:00:00.000,0.0001
2021-08-28 08:00:00.000,0.00030602
2021-08-28 16:00:00.000,0.00048822
2021-08-29 00:00:00.000,0.0005852
2021-08-29 08:00:00.002,0.0004755
2021-08-29 16:00:00.005,0.00037265
2021-08-30 00:00:00.013,0.00040321
2021-08-30 08:00:00.008,0.00063716
2021-08-30 16:00:00.000,0.00071945
2021-08-31 00:00:00.000,0.00057392
2021-08-31 08:00:00.007,0.00036096
2021-08-31 16:00:00.003,0.00046397
2021-09-01 00:00:00.000,0.00030968
2021-09-01 08:00:00.006,0.00046902
2021-09-01 16:00:00.000,0.00076166
2021-09-02 00:00:00.009,0.00023151
2021-09-02 08:00:00.006,0.00060561
2021-09-02 16:00:00.007,0.00073891
2021-09-03 00:00:00.011,0.0005688
2021-09-03 08:00:00.000,0.00090971
2021-09-03 16:00:00.002,0.00066974
2021-09-04 00:00:00.003,0.0009172
2021-09-04 08:00:00.008,0.0013393
2021-09-04 16:00:00.009,0.00120678
2021-09-05 00:00:00.002,0.00099259
2021-09-05 08:00:00.002,0.00068724
2021-09-05 16:00:00.000,0.00153793
2021-09-06 00:00:00.003,0.00100654
2021-09-06 08:00:00.008,0.00099069
2021-09-06 16:00:00.009,0.00059563
2021-09-07 00:00:00.004,0.00061947
2021-09-07 08:00:00.002,0.00078412
2021-09-07 16:00:00.001,-0.00217745
2021-09-08 00:00:00.005,0.0001
2021-09-08 08:00:00.000,0.0001
2021-09-08 16:00:00.000,0.0001
2021-09-09 00:00:00.006,0.0001
2021-09-09 08:00:00.014,0.0001
2021-09-09 16:00:00.002,0.0001
2021-09-10 00:00:00.001,0.0001
2021-09-10 08:00:00.018,0.0001
2021-09-10 16:00:00.006,0.0001
2021-09-11 00:00:00.000,0.0001
2021-09-11 08:00:00.001,0.0001
2021-09-11 16:00:00.000,0.0001
2021-09-12 00:00:00.000,0.0001
2021-09-12 08:00:00.002,0.0001
2021-09-12 16:00:00.000,0.00013366
2021-09-13 00:00:00.000,0.0001
2021-09-13 08:00:00.007,0.0001
2021-09-13 16:00:00.005,0.0001
2021-09-14 00:00:00.002,0.0001
2021-09-14 08:00:00.000,0.0001
2021-09-14 16:00:00.007,0.0001
2021-09-15 00:00:00.012,0.0001
2021-09-15 08:00:00.003,0.0001
2021-09-15 16:00:00.006,0.0001
2021-09-16 00:00:00.008,0.0001
2021-09-16 08:00:00.005,0.00015204
2021-09-16 16:00:00.002,0.00020687
2021-09-17 00:00:00.000,0.0001
2021-09-17 08:00:00.047,0.0001
2021-09-17 16:00:00.013,0.0001
2021-09-18 00:00:00.000,0.0001
2021-09-18 08:00:00.010,0.00023971
2021-09-18 16:00:00.005,0.0001
2021-09-19 00:00:00.006,0.0001
2021-09-19 08:00:00.015,0.00022229
2021-09-19 16:00:00.007,0.00014516
2021-09-20 00:00:00.018,0.0001
2021-09-20 08:00:00.000,0.0001
2021-09-20 16:00:00.005,0.0001
2021-09-21 00:00:00.005,0.0001
2021-09-21 08:00:00.007,0.0001
2021-09-21 16:00:00.000,0.0001
2021-09-22 00:00:00.005,0.0001
2021-09-22 08:00:00.006,0.0001
2021-09-22 16:00:00.000,0.0001
2021-09-23 00:00:00.003,0.0001
2021-09-23 08:00:00.000,0.0001
2021-09-23 16:00:00.007,0.0001
2021-09-24 00:00:00.000,0.0001
2021-09-24 08:00:00.017,0.0001
2021-09-24 16:00:00.000,0.0001
2021-09-25 00:00:00.007,9.409e-05
2021-09-25 08:00:00.002,0.0001
2021-09-25 16:00:00.004,0.0001
2021-09-26 00:00:00.013,0.0001
2021-09-26 08:00:00.000,0.0001
2021-09-26 16:00:00.005,-1.126e-05
2021-09-27 00:00:00.000,0.0001
2021-09-27 08:00:00.001,0.0001
2021-09-27 16:00:00.000,0.0001
2021-09-28 00:00:00.000,0.0001
2021-09-28 08:00:00.014,0.0001
2021-09-28 16:00:00.000,0.0001
2021-09-29 00:00:00.000,0.0001
2021-09-29 08:00:00.002,0.0001
2021-09-29 16:00:00.000,0.0001
2021-09-30 00:00:00.000,0.0001
2021-09-30 08:00:00.004,9.165e-05
2021-09-30 16:00:00.005,0.0001
2021-10-01 00:00:00.012,-1.477e-05
2021-10-01 08:00:00.008,3.166e-05
2021-10-01 16:00:00.000,0.0001
2021-10-02 00:00:00.000,0.0001
2021-10-02 08:00:00.002,0.0001
2021-10-02 16:00:00.011,0.0001
2021-10-03 00:00:00.019,0.0001
2021-10-03 08:00:00.011,0.0001
2021-10-03 16:00:00.004,0.0001
2021-10-04 00:00:00.004,0.0001
2021-10-04 08:00:00.000,0.0001
2021-10-04 16:00:00.000,0.0001
2021-10-05 00:00:00.007,0.0001
2021-10-05 08:00:00.007,0.0001
2021-10-05 16:00:00.004,0.0001
2021-10-06 00:00:00.002,0.0001
2021-10-06 08:00:00.000,0.0001
2021-10-06 16:00:00.003,0.0001
2021-10-07 00:00:00.007,0.00017931
2021-10-07 08:00:00.002,0.00012957
2021-10-07 16:00:00.000,0.00035893
2021-10-08 00:00:00.011,0.00034861
2021-10-08 08:00:00.003,0.00065162
2021-10-08 16:00:00.002,0.00082423
2021-10-09 00:00:00.006,0.0001
2021-10-09 08:00:00.003,0.0001
2021-10-09 16:00:00.000,0.00032195
2021-10-10 00:00:00.000,0.00022173
2021-10-10 08:00:00.008,0.00041547
2021-10-10 16:00:00.000,0.00048464
2021-10-11 00:00:00.002,0.0001
2021-10-11 08:00:00.001,0.0001
2021-10-11 16:00:00.006,0.0001
2021-10-12 00:00:00.008,0.0001
2021-10-12 08:00:00.013,0.0001
2021-10-12 16:00:00.003,0.0001
2021-10-13 00:00:00.003,0.0001
2021-10-13 08:00:00.015,0.0001
2021-10-13 16:00:00.000,0.0001
2021-10-14 00:00:00.011,0.0001
2021-10-14 08:00:00.017,0.00027815
2021-10-14 16:00:00.000,0.00021444
2021-10-15 00:00:00.005,0.0001
2021-10-15 08:00:00.002,0.0001
2021-10-15 16:00:00.005,0.0004046
2021-10-16 00:00:00.009,0.0001
2021-10-16 08:00:00.000,0.0001
2021-10-16 16:00:00.003,0.0001
2021-10-17 00:00:00.001,0.0001
2021-10-17 08:00:00.002,0.0001
2021-10-17 16:00:00.002,0.0001
2021-10-18 00:00:00.006,0.0001
2021-10-18 08:00:00.004,0.0001
2021-10-18 16:00:00.001,0.0001
2021-10-19 00:00:00.002,0.0001
2021-10-19 08:00:00.000,0.0001
2021-10-19 16:00:00.000,0.0001
2021-10-20 00:00:00.017,0.0001
2021-10-20 08:00:00.004,0.0001
2021-10-20 16:00:00.020,0.0001
2021-10-21 00:00:00.000,0.0001
2021-10-21 08:00:00.000,0.00013858
2021-10-21 16:00:00.008,0.00025545
2021-10-22 00:00:00.005,0.0001
2021-10-22 08:00:00.005,0.0001
2021-10-22 16:00:00.018,0.0001
2021-10-23 00:00:00.005,0.00039329
2021-10-23 08:00:00.001,0.00011465
2021-10-23 16:00:00.004,0.00017288
2021-10-24 00:00:00.006,0.00022706
2021-10-24 08:00:00.012,0.00055922
2021-10-24 16:00:00.001,0.00045738
2021-10-25 00:00:00.012,0.0001
2021-10-25 08:00:00.002,0.00036381
2021-10-25 16:00:00.022,0.00046274
2021-10-26 00:00:00.005,0.00048471
2021-10-26 08:00:00.016,0.00076687
2021-10-26 16:00:00.000,0.00044651
2021-10-27 00:00:00.004,0.00052421
2021-10-27 08:00:00.000,0.00045642
2021-10-27 16:00:00.002,0.0001
2021-10-28 00:00:00.002,0.0001
2021-10-28 08:00:00.000,0.0001
2021-10-28 16:00:00.005,0.0001
2021-10-29 00:00:00.000,0.0001
2021-10-29 08:00:00.007,0.0001
2021-10-29 16:00:00.001,0.00017994
2021-10-30 00:00:00.000,0.0001
2021-10-30 08:00:00.001,0.00041137
2021-10-30 16:00:00.013,0.00045136
2021-10-31 00:00:00.008,0.00041785
2021-10-31 08:00:00.010,0.00055786
2021-10-31 16:00:00.001,0.00032883
2021-11-01 00:00:00.009,0.00017681
2021-11-01 08:00:00.014,0.00011477
2021-11-01 16:00:00.001,0.00037888
2021-11-02 00:00:00.000,0.00023879
2021-11-02 08:00:00.007,0.00059356
2021-11-02 16:00:00.010,0.00056674
2021-11-03 00:00:00.019,0.00047653
2021-11-03 08:00:00.000,0.00046459
2021-11-03 16:00:00.005,0.00025298
2021-11-04 00:00:00.006,0.0001
2021-11-04 08:00:00.004,0.00053007
2021-11-04 16:00:00.004,0.00037028
2021-11-05 00:00:00.000,0.0001
2021-11-05 08:00:00.013,0.00026736
2021-11-05 16:00:00.016,0.00047658
2021-11-06 00:00:00.010,0.00045375
2021-11-06 08:00:00.000,0.00040467
2021-11-06 16:00:00.007,0.0001
2021-11-07 00:00:00.013,0.00032506
2021-11-07 08:00:00.005,0.00055141
2021-11-07 16:00:00.004,0.00063204
2021-11-08 00:00:00.001,0.00070224
2021-11-08 08:00:00.000,0.00085836
2021-11-08 16:00:00.000,0.00087325
2021-11-09 00:00:00.000,0.00089739
2021-11-09 08:00:00.014,0.00123014
2021-11-09 16:00:00.001,0.00092046
2021-11-10 00:00:00.000,0.00129577
2021-11-10 08:00:00.003,0.00064038
2021-11-10 16:00:00.001,0.00060293
2021-11-11 00:00:00.008,0.0001
2021-11-11 08:00:00.012,0.0001
2021-11-11 16:00:00.007,0.0001
2021-11-12 00:00:00.000,0.0001
2021-11-12 08:00:00.000,0.0001
2021-11-12 16:00:00.004,0.0001
2021-11-13 00:00:00.000,0.0001
2021-11-13 08:00:00.004,0.0001
2021-11-13 16:00:00.006,0.0001
2021-11-14 00:00:00.010,0.0001
2021-11-14 08:00:00.001,0.0001297
2021-11-14 16:00:00.000,0.00022242
2021-11-15 00:00:00.008,0.0001092
2021-11-15 08:00:00.000,0.00044109
2021-11-15 16:00:00.000,0.00012872
2021-11-16 00:00:00.000,0.00016293
2021-11-16 08:00:00.001,0.0001
2021-11-16 16:00:00.018,0.0001
2021-11-17 00:00:00.005,0.0001
2021-11-17 08:00:00.007,0.0001
2021-11-17 16:00:00.003,0.0001
2021-11-18 00:00:00.017,0.0001
2021-11-18 08:00:00.007,0.0001
2021-11-18 16:00:00.011,0.0001
2021-11-19 00:00:00.000,0.0001
2021-11-19 08:00:00.000,0.0001
2021-11-19 16:00:00.005,0.0001
2021-11-20 00:00:00.012,0.0001
2021-11-20 08:00:00.000,0.0001
2021-11-20 16:00:00.007,0.0001
2021-11-21 00:00:00.000,0.0001
2021-11-21 08:00:00.006,0.0001
2021-11-21 16:00:00.000,0.00012912
2021-11-22 00:00:00.004,0.0001
2021-11-22 08:00:00.000,0.0001
2021-11-22 16:00:00.000,0.0001
2021-11-23 00:00:00.004,0.0001
2021-11-23 08:00:00.010,0.0001
2021-11-23 16:00:00.005,0.0001
2021-11-24 00:00:00.001,0.0001
2021-11-24 08:00:00.003,0.0001
2021-11-24 16:00:00.010,0.0001
2021-11-25 00:00:00.000,0.00017727
2021-11-25 08:00:00.010,0.00012556
2021-11-25 16:00:00.000,0.00021633
2021-11-26 00:00:00.000,0.00022591
2021-11-26 08:00:00.000,0.0001
2021-11-26 16:00:00.016,0.0001
2021-11-27 00:00:00.005,0.0001
2021-11-27 08:00:00.008,0.0001
2021-11-27 16:00:00.007,0.0001
2021-11-28 00:00:00.018,0.0001
2021-11-28 08:00:00.000,0.0001
2021-11-28 16:00:00.004,0.0001
2021-11-29 00:00:00.002,0.0001
2021-11-29 08:00:00.004,0.0001
2021-11-29 16:00:00.000,0.0001
2021-11-30 00:00:00.000,0.0001
2021-11-30 08:00:00.006,0.0001
2021-11-30 16:00:00.000,0.0001
2021-12-01 00:00:00.000,0.0001
2021-12-01 08:00:00.000,0.0001
2021-12-01 16:00:00.001,0.0001
2021-12-02 00:00:00.000,0.0001
2021-12-02 08:00:00.007,0.0001
2021-12-02 16:00:00.008,0.0001
2021-12-03 00:00:00.004,0.0001
2021-12-03 08:00:00.002,0.0001
2021-12-03 16:00:00.006,0.0001
2021-12-04 00:00:00.006,0.0001
2021-12-04 08:00:00.004,8.53e-06
2021-12-04 16:00:00.000,0.0001
2021-12-05 00:00:00.003,0.0001
2021-12-05 08:00:00.008,0.0001
2021-12-05 16:00:00.007,0.0001
2021-12-06 00:00:00.009,0.0001
2021-12-06 08:00:00.001,0.0001
2021-12-06 16:00:00.000,-2.047e-05
2021-12-07 00:00:00.018,0.0001
2021-12-07 08:00:00.000,0.0001
2021-12-07 16:00:00.000,0.0001
2021-12-08 00:00:00.000,0.0001
2021-12-08 08:00:00.018,0.0001
2021-12-08 16:00:00.010,0.0001
2021-12-09 00:00:00.010,3.973e-05
2021-12-09 08:00:00.000,0.0001
2021-12-09 16:00:00.000,0.0001
2021-12-10 00:00:00.000,-3.824e-05
2021-12-10 08:00:00.008,0.0001
2021-12-10 16:00:00.012,9.326e-05
2021-12-11 00:00:00.009,0.0001
2021-12-11 08:00:00.008,-4.387e-05
2021-12-11 16:00:00.000,-6.242e-05
2021-12-12 00:00:00.001,1.128e-05
2021-12-12 08:00:00.015,0.0001
2021-12-12 16:00:00.011,0.0001
2021-12-13 00:00:00.006,0.0001
2021-12-13 08:00:00.019,0.0001
2021-12-13 16:00:00.000,0.0001
2021-12-14 00:00:00.004,5.718e-05
2021-12-14 08:00:00.000,0.0001
2021-12-14 16:00:00.015,0.0001
2021-12-15 00:00:00.000,-9.399e-05
2021-12-15 08:00:00.008,-6.464e-05
2021-12-15 16:00:00.005,0.0001
2021-12-16 00:00:00.006,0.0001
2021-12-16 08:00:00.009,0.0001
2021-12-16 16:00:00.000,0.0001
2021-12-17 00:00:00.000,0.0001
2021-12-17 08:00:00.005,0.0001
2021-12-17 16:00:00.006,0.0001
2021-12-18 00:00:00.014,0.0001
2021-12-18 08:00:00.012,0.0001
2021-12-18 16:00:00.000,0.0001
2021-12-19 00:00:00.031,6.983e-05
2021-12-19 08:00:00.000,0.0001
2021-12-19 16:00:00.003,9.849e-05
2021-12-20 00:00:00.015,0.0001
2021-12-20 08:00:00.007,0.0001
2021-12-20 16:00:00.005,5.456e-05
2021-12-21 00:00:00.003,-2.611e-05
2021-12-21 08:00:00.012,-0.00011886
2021-12-21 16:00:00.005,0.0001
2021-12-22 00:00:00.000,0.0001
2021-12-22 08:00:00.001,0.0001
2021-12-22 16:00:00.006,0.0001
2021-12-23 00:00:00.011,0.0001
2021-12-23 08:00:00.000,0.0001
2021-12-23 16:00:00.000,0.0001
2021-12-24 00:00:00.005,0.0001
2021-12-24 08:00:00.000,0.0001
2021-12-24 16:00:00.011,0.0001
2021-12-25 00:00:00.000,0.0001
2021-12-25 08:00:00.001,0.0001
2021-12-25 16:00:00.005,0.0001
2021-12-26 00:00:00.004,0.0001
2021-12-26 08:00:00.002,0.0001
2021-12-26 16:00:00.000,0.0001
2021-12-27 00:00:00.002,0.0001
2021-12-27 08:00:00.005,0.0001
2021-12-27 16:00:00.000,0.0001
2021-12-28 00:00:00.000,0.0001
2021-12-28 08:00:00.012,0.0001
2021-12-28 16:00:00.000,0.0001
2021-12-29 00:00:00.006,0.0001
2021-12-29 08:00:00.003,0.0001
2021-12-29 16:00:00.004,0.0001
2021-12-30 00:00:00.003,0.0001
2021-12-30 08:00:00.001,0.0001
2021-12-30 16:00:00.017,0.0001
2021-12-31 00:00:00.006,0.0001
2021-12-31 08:00:00.009,0.0001
2021-12-31 16:00:00.000,0.0001
2022-01-01 00:00:00.006,0.0001
2022-01-01 08:00:00.009,0.0001
2022-01-01 16:00:00.000,5.357e-05
2022-01-02 00:00:00.028,8.649e-05
2022-01-02 08:00:00.000,0.0001
2022-01-02 16:00:00.000,0.0001
2022-01-03 00:00:00.010,0.0001
2022-01-03 08:00:00.013,0.0001
2022-01-03 16:00:00.018,0.0001
2022-01-04 00:00:00.000,0.0001
2022-01-04 08:00:00.010,0.0001
2022-01-04 16:00:00.002,0.0001
2022-01-05 00:00:00.001,0.0001
2022-01-05 08:00:00.017,0.0001
2022-01-05 16:00:00.000,0.0001
2022-01-06 00:00:00.002,-0.00043133
2022-01-06 08:00:00.021,0.0001
2022-01-06 16:00:00.006,6.256e-05
2022-01-07 00:00:00.005,-0.00013348
2022-01-07 08:00:00.000,8.448e-05
2022-01-07 16:00:00.001,2.559e-05
2022-01-08 00:00:00.014,0.0001
2022-01-08 08:00:00.013,8.481e-05
2022-01-08 16:00:00.000,1.038e-05
2022-01-09 00:00:00.003,-0.00019553
2022-01-09 08:00:00.000,-9.86e-05
2022-01-09 16:00:00.000,0.0001
2022-01-10 00:00:00.000,-0.00034152
2022-01-10 08:00:00.010,-0.00044273
2022-01-10 16:00:00.007,0.0001
2022-01-11 00:00:00.013,-0.00045988
2022-01-11 08:00:00.004,-8.679e-05
2022-01-11 16:00:00.000,-0.00032778
2022-01-12 00:00:00.012,-0.00011471
2022-01-12 08:00:00.015,0.0001
2022-01-12 16:00:00.000,6.467e-05
2022-01-13 00:00:00.007,-0.00012408
2022-01-13 08:00:00.000,8.429e-05
2022-01-13 16:00:00.014,0.0001
2022-01-14 00:00:00.000,0.0001
2022-01-14 08:00:00.006,0.0001
2022-01-14 16:00:00.014,0.0001
2022-01-15 00:00:00.000,3.696e-05
2022-01-15 08:00:00.002,0.0001
2022-01-15 16:00:00.000,0.0001
2022-01-16 00:00:00.000,0.0001
2022-01-16 08:00:00.017,0.0001
2022-01-16 16:00:00.011,0.0001
2022-01-17 00:00:00.005,0.0001
2022-01-17 08:00:00.006,0.0001
2022-01-17 16:00:00.012,0.0001
2022-01-18 00:00:00.020,-6.655e-05
2022-01-18 08:00:00.000,-5.909e-05
2022-01-18 16:00:00.013,8.995e-05
2022-01-19 00:00:00.001,-0.00029037
2022-01-19 08:00:00.000,0.0001
2022-01-19 16:00:00.000,8.359e-05
2022-01-20 00:00:00.015,0.0001
2022-01-20 08:00:00.000,0.0001
2022-01-20 16:00:00.000,0.0001
2022-01-21 00:00:00.007,0.0001
2022-01-21 08:00:00.015,-0.00015821
2022-01-21 16:00:00.000,0.0001
2022-01-22 00:00:00.017,0.0001
2022-01-22 08:00:00.003,0.0001
2022-01-22 16:00:00.021,-3.021e-05
2022-01-23 00:00:00.026,9.276e-05
2022-01-23 08:00:00.010,-0.00029087
2022-01-23 16:00:00.009,-0.00035235
2022-01-24 00:00:00.010,-6.021e-05
2022-01-24 08:00:00.000,-0.0001995
2022-01-24 16:00:00.021,-0.00039381
2022-01-25 00:00:00.000,-0.00051535
2022-01-25 08:00:00.000,0.0001
2022-01-25 16:00:00.012,-0.00028656
2022-01-26 00:00:00.000,9.3e-06
2022-01-26 08:00:00.001,-0.0002086
2022-01-26 16:00:00.005,-0.00030929
2022-01-27 00:00:00.004,-1.009e-05
2022-01-27 08:00:00.004,-0.00011712
2022-01-27 16:00:00.019,-0.00051084
2022-01-28 00:00:00.000,-0.00025688
2022-01-28 08:00:00.000,-0.00023563
2022-01-28 16:00:00.025,-0.00018859
2022-01-29 00:00:00.017,-0.00021409
2022-01-29 08:00:00.000,-0.0003135
2022-01-29 16:00:00.013,-0.00038133
2022-01-30 00:00:00.025,-0.00044657
2022-01-30 08:00:00.009,-0.00017548
2022-01-30 16:00:00.000,6.965e-05
2022-01-31 00:00:00.000,-0.00020874
2022-01-31 08:00:00.000,3.38e-05
2022-01-31 16:00:00.000,-0.00014343
2022-02-01 00:00:00.010,-0.00023648
2022-02-01 08:00:00.000,-3.54e-05
2022-02-01 16:00:00.004,5.265e-05
2022-02-02 00:00:00.004,0.0001
2022-02-02 08:00:00.000,5.135e-05
2022-02-02 16:00:00.002,7.305e-05
2022-02-03 00:00:00.002,-7.998e-05
2022-02-03 08:00:00.000,-3.425e-05
2022-02-03 16:00:00.000,7.411e-05
2022-02-04 00:00:00.018,-0.00018515
2022-02-04 08:00:00.005,-0.00034504
2022-02-04 16:00:00.010,-1.267e-05
2022-02-05 00:00:00.014,6.925e-05
2022-02-05 08:00:00.000,0.0001
2022-02-05 16:00:00.000,0.0001
2022-02-06 00:00:00.000,7.676e-05
2022-02-06 08:00:00.000,0.0001
2022-02-06 16:00:00.000,0.0001
2022-02-07 00:00:00.003,0.0001
2022-02-07 08:00:00.014,0.0001
2022-02-07 16:00:00.003,-2.135e-05
2022-02-08 00:00:00.001,5.109e-05
2022-02-08 08:00:00.003,0.0001
2022-02-08 16:00:00.002,0.0001
2022-02-09 00:00:00.000,-0.00022455
2022-02-09 08:00:00.005,7.213e-05
2022-02-09 16:00:00.001,-0.00046056
2022-02-10 00:00:00.012,-0.00019119
2022-02-10 08:00:00.000,4.635e-05
2022-02-10 16:00:00.006,-9.98e-05
2022-02-11 00:00:00.000,-0.0002324
2022-02-11 08:00:00.009,-6.487e-05
2022-02-11 16:00:00.015,-0.00013837
2022-02-12 00:00:00.020,0.0001
2022-02-12 08:00:00.001,0.0001
2022-02-12 16:00:00.007,7.458e-05
2022-02-13 00:00:00.022,-8.814e-05
2022-02-13 08:00:00.001,-0.00012163
2022-02-13 16:00:00.007,-0.00016088
2022-02-14 00:00:00.005,-1.672e-05
2022-02-14 08:00:00.013,1.706e-05
2022-02-14 16:00:00.019,1.984e-05
2022-02-15 00:00:00.012,-0.00014342
2022-02-15 08:00:00.005,-0.00048767
2022-02-15 16:00:00.011,-0.00048909
2022-02-16 00:00:00.009,-6.965e-05
2022-02-16 08:00:00.001,0.0001
2022-02-16 16:00:00.014,0.0001
2022-02-17 00:00:00.018,0.0001
2022-02-17 08:00:00.000,0.0001
2022-02-17 16:00:00.010,0.0001
2022-02-18 00:00:00.000,0.0001
2022-02-18 08:00:00.002,-3.123e-05
2022-02-18 16:00:00.000,0.0001
2022-02-19 00:00:00.007,0.0001
2022-02-19 08:00:00.000,-1.31e-06
2022-02-19 16:00:00.023,4.729e-05
2022-02-20 00:00:00.001,-8.747e-05
2022-02-20 08:00:00.003,-0.00026061
2022-02-20 16:00:00.001,-9e-08
2022-02-21 00:00:00.000,6.703e-05
2022-02-21 08:00:00.001,-0.00046778
2022-02-21 16:00:00.005,-0.00011489
2022-02-22 00:00:00.005,-0.00017104
2022-02-22 08:00:00.000,-0.00037766
2022-02-22 16:00:00.000,-0.00036459
2022-02-23 00:00:00.002,-0.00026856
2022-02-23 08:00:00.005,-0.00056515
2022-02-23 16:00:00.010,-0.00023497
2022-02-24 00:00:00.008,0.0001
2022-02-24 08:00:00.003,-0.00037291
2022-02-24 16:00:00.001,-0.00049826
2022-02-25 00:00:00.000,-0.00016983
2022-02-25 08:00:00.006,0.0001
2022-02-25 16:00:00.001,2.78e-06
2022-02-26 00:00:00.004,-5.266e-05
2022-02-26 08:00:00.004,0.0001
2022-02-26 16:00:00.007,0.0001
2022-02-27 00:00:00.012,0.0001
2022-02-27 08:00:00.000,-1.149e-05
2022-02-27 16:00:00.000,2.054e-05
2022-02-28 00:00:00.000,-0.00016202
2022-02-28 08:00:00.001,-0.00013692
2022-02-28 16:00:00.002,2.75e-06
2022-03-01 00:00:00.002,-8.42e-06
2022-03-01 08:00:00.001,0.0001
2022-03-01 16:00:00.000,0.0001
2022-03-02 00:00:00.000,0.0001
2022-03-02 08:00:00.000,0.0001
2022-03-02 16:00:00.002,0.0001
2022-03-03 00:00:00.000,5.855e-05
2022-03-03 08:00:00.000,3.659e-05
2022-03-03 16:00:00.005,8.712e-05
2022-03-04 00:00:00.018,4.872e-05
2022-03-04 08:00:00.000,0.0001
2022-03-04 16:00:00.000,0.0001
2022-03-05 00:00:00.006,-4.856e-05
2022-03-05 08:00:00.004,-0.00016751
2022-03-05 16:00:00.000,0.0001
2022-03-06 00:00:00.004,-0.00010544
2022-03-06 08:00:00.000,7.679e-05
2022-03-06 16:00:00.013,8.386e-05
2022-03-07 00:00:00.008,0.0001
2022-03-07 08:00:00.006,-9.008e-05
2022-03-07 16:00:00.000,0.0001
2022-03-08 00:00:00.008,0.0001
2022-03-08 08:00:00.002,0.0001
2022-03-08 16:00:00.000,0.0001
2022-03-09 00:00:00.008,0.0001
2022-03-09 08:00:00.000,0.0001
2022-03-09 16:00:00.004,0.0001
2022-03-10 00:00:00.000,0.0001
2022-03-10 08:00:00.017,0.0001
2022-03-10 16:00:00.000,0.0001
2022-03-11 00:00:00.008,-5.38e-05
2022-03-11 08:00:00.000,-8.791e-05
2022-03-11 16:00:00.001,1.529e-05
2022-03-12 00:00:00.010,8.385e-05
2022-03-12 08:00:00.001,5.07e-06
2022-03-12 16:00:00.002,2.534e-05
2022-03-13 00:00:00.008,-0.00028942
2022-03-13 08:00:00.000,-9.21e-06
2022-03-13 16:00:00.002,-0.00011687
2022-03-14 00:00:00.014,-4.442e-05
2022-03-14 08:00:00.005,-9.39e-06
2022-03-14 16:00:00.002,0.0001
2022-03-15 00:00:00.008,0.0001
2022-03-15 08:00:00.000,2.086e-05
2022-03-15 16:00:00.006,3.017e-05
2022-03-16 00:00:00.013,0.0001
2022-03-16 08:00:00.000,6.541e-05
2022-03-16 16:00:00.008,9.898e-05
2022-03-17 00:00:00.004,6.239e-05
2022-03-17 08:00:00.000,0.0001
2022-03-17 16:00:00.004,0.0001
2022-03-18 00:00:00.000,0.0001
2022-03-18 08:00:00.000,0.0001
2022-03-18 16:00:00.017,0.0001
2022-03-19 00:00:00.008,0.0001
2022-03-19 08:00:00.015,0.0001
2022-03-19 16:00:00.000,0.0001
2022-03-20 00:00:00.000,0.0001
2022-03-20 08:00:00.001,0.0001
2022-03-20 16:00:00.002,0.0001
2022-03-21 00:00:00.013,0.0001
2022-03-21 08:00:00.004,0.0001
2022-03-21 16:00:00.010,0.0001
2022-03-22 00:00:00.012,0.0001
2022-03-22 08:00:00.001,0.0001
2022-03-22 16:00:00.022,0.0001
2022-03-23 00:00:00.007,0.0001
2022-03-23 08:00:00.000,0.0001
2022-03-23 16:00:00.006,0.0001
2022-03-24 00:00:00.013,0.0001
2022-03-24 08:00:00.006,0.0001
2022-03-24 16:00:00.020,0.0001
2022-03-25 00:00:00.010,0.0001
2022-03-25 08:00:00.001,0.0001
2022-03-25 16:00:00.014,0.0001
