datetime,premium
2022-12-20,-0.00084661
2022-12-21,-0.00053644
2022-12-22,-0.00064437
2022-12-23,-0.00083054
2022-12-24,-0.00122087
2022-12-25,-0.00087405
2022-12-26,-0.00072688
2022-12-27,-0.00030881
2022-12-28,-0.00098437
2022-12-29,-0.00093373
2022-12-30,-0.00028238
2022-12-31,0.0002438
2023-01-01,-0.0005338
2023-01-02,-0.00063997
2023-01-03,-0.00039554
2023-01-04,-0.00117622
2023-01-05,-0.00053281
2023-01-06,-0.00088994
2023-01-07,-0.00018231
2023-01-08,0.0002228
2023-01-09,-0.0002907
2023-01-10,0.00028017
2023-01-11,0.0
2023-01-12,0.00020831
2023-01-13,4.694e-05
2023-01-14,0.00101361
2023-01-15,0.00105608
2023-01-16,0.00036449
2023-01-17,-0.00024353
2023-01-18,-0.00036975
2023-01-19,0.0
2023-01-20,0.00052852
2023-01-21,0.00099029
2023-01-22,0.00022938
2023-01-23,0.00083944
2023-01-24,1.121e-05
2023-01-25,0.00073875
2023-01-26,0.0
2023-01-27,0.00064264
2023-01-28,-0.00021933
2023-01-29,0.00069249
2023-01-30,-0.00024455
2023-01-31,0.00074549
2023-02-01,0.00082068
2023-02-02,0.00070242
2023-02-03,0.00056056
2023-02-04,8.015e-05
2023-02-05,-5.711e-05
2023-02-06,-0.0006158
2023-02-07,-0.00061332
2023-02-08,0.0
2023-02-09,-0.00020792
2023-02-10,-0.0009232
2023-02-11,-0.00045903
2023-02-12,-0.00027743
2023-02-13,-0.0008376
2023-02-14,0.0
2023-02-15,-0.00045672
2023-02-16,0.00039489
2023-02-17,0.00043237
2023-02-18,0.00057021
2023-02-19,0.00047003
2023-02-20,0.0003414
2023-02-21,0.0001214
2023-02-22,0.00015371
2023-02-23,-0.00013099
2023-02-24,-0.00023551
2023-02-25,-0.00069813
2023-02-26,-0.00032625
2023-02-27,-0.00011486
2023-02-28,-5.693e-05
2023-03-01,-0.00057974
2023-03-02,-0.00046694
2023-03-03,-0.00010592
2023-03-04,-0.00045313
2023-03-05,-0.00043239
2023-03-06,-0.00035253
2023-03-07,-8.232e-05
2023-03-08,-5.478e-05
2023-03-09,-0.00068925
2023-03-10,-0.00076794
2023-03-11,-0.00059746
2023-03-12,0.00016133
2023-03-13,-0.00038437
2023-03-14,0.00022237
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,-3.47e-05
2023-03-18,4.013e-05
2023-03-19,0.0
2023-03-20,-0.00019771
2023-03-21,-0.00024399
2023-03-22,-0.00020707
2023-03-23,-0.00055576
2023-03-24,-0.00066838
2023-03-25,-0.00060906
2023-03-26,-0.00072834
